id,speed
643,38.040173
644,33.44809
645,49.659008
646,45.17497
647,47.062428
648,48.69017
649,48.845917
650,46.296642
651,17.052238
652,17.535137
653,11.763891
654,24.945
655,45.646236
656,46.906662
657,46.276123
658,45.55707
659,44.979282
660,43.002033
661,15.340634
662,21.709105
663,16.43791
664,16.785328
665,17.607895
666,16.309513
667,8.984839
668,41.93414
669,37.19872
670,42.336536
671,47.928
672,45.150375
673,23.057468
674,17.9573
675,36.68103
676,48.627872
677,47.97914
678,46.907135
679,13.739671
680,23.152817
681,19.948175
682,20.620686
683,18.94584
684,44.684822
685,47.54244
686,47.116905
687,46.692787
688,44.364132
689,26.386003
690,15.842959
691,21.551626
692,16.428383
693,16.283375
694,49.215343
695,48.52187
696,41.540062
697,25.586926
698,24.742973
699,19.785246
700,18.41585
701,17.244778
702,40.544754
703,46.149452
704,48.47797
705,48.811672
706,47.87394
707,47.410683
708,43.153084
709,41.144997
710,42.422165
711,42.219807
712,42.53413
713,41.60946
714,38.457256
715,45.52829
716,38.538334
717,46.012318
718,47.74573
719,27.800362
720,12.241619
721,9.071494
722,7.3556094
723,43.16266
724,43.44051
725,47.017746
726,46.386345
727,25.716726
728,15.32435
729,15.780404
730,9.7059765
731,42.275204
732,47.688942
733,48.490547
734,40.44828
735,9.360657
736,12.40582
737,11.898744
738,12.285048
739,5.919964
740,31.263235
741,39.608738
742,47.47303
743,48.246143
744,48.03657
745,28.925346
746,18.609468
747,22.890045
748,22.953432
749,17.818632
750,17.516941
751,16.62533
752,39.143364
753,48.51367
754,48.144104
755,47.13942
756,46.62895
757,11.940149
758,16.940788
759,16.443462
760,17.584208
761,11.188983
762,22.877895
763,45.340466
764,36.47025
765,39.722843
766,49.584454
767,48.83995
768,42.57353
769,21.625282
770,19.785843
771,18.21696
772,31.683208
773,46.244263
774,46.278152
775,45.772404
776,45.211967
777,44.70603
778,41.13565
779,36.892067
780,48.003914
781,48.184116
782,47.59841
783,14.349294
784,16.005724
785,17.805973
786,14.90384
787,15.895856
788,9.805734
789,22.661625
790,48.22877
791,48.382885
792,47.282047
793,47.9438
794,19.955654
795,19.006313
796,13.910557
797,10.153087
798,22.855835
799,47.006416
800,25.832361
801,12.418747
802,14.661895
803,12.709221
804,14.077678
805,9.656358
806,34.960865
807,41.16846
808,47.693882
809,47.460087
810,47.241806
811,46.76766
812,26.839655
813,11.816053
814,19.500633
815,18.532356
816,16.502192
817,42.772068
818,35.629868
819,49.985317
820,48.29577
821,32.753338
822,39.260864
823,28.01503
824,26.84226
825,27.226412
826,50.057858
827,49.122974
828,37.30994
829,35.77824
830,35.90671
831,33.163166
832,45.321697
833,39.5472
834,48.605736
835,48.564636
836,45.80346
837,42.233334
838,46.481674
839,41.519714
840,49.059315
841,48.76367
842,48.009483
843,31.81556
844,28.440016
845,26.27116
846,29.758066
847,40.161316
848,46.795708
849,47.982918
850,47.88975
851,22.11484
852,26.572895
853,29.645634
854,27.25953
855,27.554825
856,24.757587
857,42.26679
858,46.8961
859,47.811993
860,47.43921
861,47.3608
862,18.46316
863,28.014517
864,25.361038
865,22.869886
866,28.148403
867,44.613018
868,40.61584
869,50.12532
870,48.536224
871,30.112057
872,28.780638
873,25.054472
874,47.19646
875,45.465157
876,48.716328
877,47.9055
878,47.923714
879,19.971594
880,13.0187235
881,11.800449
882,25.603336
883,44.49122
884,39.01859
885,48.711685
886,49.309376
887,48.257755
888,48.084736
889,49.77219
890,40.8149
891,29.246832
892,29.741447
893,27.428389
894,37.859062
895,48.00322
896,42.184086
897,45.22381
898,45.86342
899,41.54599
900,44.433212
901,48.32513
902,47.103386
903,28.874783
904,17.983898
905,19.3335
906,22.70523
907,19.509665
908,17.021202
909,12.976042
910,37.98714
911,43.71324
912,47.410088
913,47.19249
914,46.723186
915,23.6343
916,22.017931
917,18.576086
918,19.51431
919,14.514788
920,48.13699
921,48.733337
922,47.78381
923,15.269832
924,18.92787
925,17.355274
926,17.765146
927,18.84398
928,16.982746
929,14.643764
930,28.565983
931,41.092083
932,44.660297
933,47.967587
934,15.8666
935,17.994724
936,18.443058
937,16.863836
938,12.146314
939,22.662373
940,42.762722
941,48.329105
942,49.065987
943,48.15199
944,47.589516
945,28.028107
946,14.593365
947,23.28927
948,23.35095
949,17.72012
950,40.74648
951,47.9892
952,48.864532
953,46.23058
954,38.62448
955,26.355204
956,23.664175
957,16.241562
958,40.8817
959,35.307762
960,45.847584
961,48.134155
962,48.97593
963,47.52918
964,45.865047
965,43.897636
966,43.17288
967,44.02268
968,43.462025
969,43.28218
970,39.278736
971,39.022694
972,46.213703
973,12.784723
974,15.812666
975,22.131012
976,17.189737
977,15.222988
978,17.012777
979,12.447983
980,10.371625
981,22.337687
982,44.875484
983,48.122887
984,48.69539
985,47.334373
986,22.94542
987,17.849789
988,16.037825
989,9.221236
990,36.28475
991,44.532326
992,48.769604
993,47.55168
994,47.25798
995,46.75583
996,27.065182
997,13.896798
998,16.609623
999,21.931837
1000,16.868065
1001,15.432011
1002,16.98874
1003,10.44034
1004,21.172173
1005,44.393284
1006,48.51982
1007,46.93772
1008,45.24353
1009,28.067862
1010,17.667244
1011,19.86639
1012,13.87908
1013,12.860121
1014,45.009705
1015,48.901516
1016,48.088284
1017,28.298712
1018,17.596016
1019,23.78217
1020,16.501438
1021,17.065718
1022,9.547773
1023,37.1683
1024,44.70075
1025,35.979313
1026,49.478573
1027,28.312351
1028,21.720047
1029,20.357798
1030,21.185751
1031,19.91675
1032,19.805555
1033,41.516766
1034,40.219738
1035,44.992245
1036,47.473717
1037,47.829628
1038,43.909412
1039,40.73864
1040,40.937534
1041,39.667854
1042,37.365376
1043,37.14541
1044,44.062046
1045,37.842113
1046,37.05454
1047,48.12055
1048,47.21369
1049,47.677986
1050,27.137842
1051,20.421507
1052,16.119215
1053,8.7565
1054,45.16532
1055,48.404446
1056,48.02429
1057,46.60731
1058,44.12542
1059,13.173742
1060,20.130936
1061,16.75319
1062,11.16348
1063,38.92453
1064,45.405834
1065,40.594555
1066,49.278507
1067,48.10252
1068,48.747395
1069,47.626762
1070,47.083538
1071,45.041534
1072,14.0985775
1073,16.242645
1074,14.109121
1075,20.628563
1076,38.240883
1077,48.391182
1078,45.0363
1079,13.40953
1080,13.992072
1081,16.798706
1082,16.541925
1083,12.668956
1084,45.25449
1085,38.997246
1086,44.82365
1087,47.50111
1088,16.699844
1089,9.850368
1090,36.134697
1091,39.527412
1092,48.20503
1093,47.608456
1094,46.20893
1095,40.414024
1096,24.768124
1097,22.362764
1098,15.3469925
1099,15.7956915
1100,17.694366
1101,30.709694
1102,41.885643
1103,38.508324
1104,34.513298
1105,35.485332
1106,48.03614
1107,47.610268
1108,44.3679
1109,41.868504
1110,42.369713
1111,39.472153
1112,39.212624
1113,45.348785
1114,45.189377
1115,48.634686
1116,48.21128
1117,47.791412
1118,27.31585
1119,23.913473
1120,39.82533
1121,40.449043
1122,44.44242
1123,49.54157
1124,50.06032
1125,30.094765
1126,27.85265
1127,27.067331
1128,33.970642
1129,41.34999
1130,42.85076
1131,47.21772
1132,46.26182
1133,44.744278
1134,34.834312
1135,18.044271
1136,20.968208
1137,20.397179
1138,19.257729
1139,15.698126
1140,45.196053
1141,39.555305
1142,48.223526
1143,49.54994
1144,47.939075
1145,33.32468
1146,19.262932
1147,19.05105
1148,44.501328
1149,41.56715
1150,17.741167
1151,24.447243
1152,24.91823
1153,19.604263
1154,20.050734
1155,16.634064
1156,15.526465
1157,29.120958
1158,38.8303
1159,38.260635
1160,43.824993
1161,46.4528
1162,47.432343
1163,48.49067
1164,23.018852
1165,23.528898
1166,22.265167
1167,20.737782
1168,47.213978
1169,47.22953
1170,51.864513
1171,41.069397
1172,36.39731
1173,45.314316
1174,44.16563
1175,47.594425
1176,47.792446
1177,31.310823
1178,18.5744
1179,19.181828
1180,20.602552
1181,19.541502
1182,14.291831
1183,44.530262
1184,42.18628
1185,46.542164
1186,45.758656
1187,45.326824
1188,26.076078
1189,15.93081
1190,16.569906
1191,16.992474
1192,39.49723
1193,42.562653
1194,48.20748
1195,47.474518
1196,44.568954
1197,42.85237
1198,26.390146
1199,38.49788
1200,48.026337
1201,47.70356
1202,41.70087
1203,12.255628
1204,18.375729
1205,15.413816
1206,17.034536
1207,8.784146
1208,20.03849
1209,33.681175
1210,46.654945
1211,44.480747
1212,23.36868
1213,21.671942
1214,20.33372
1215,18.18454
1216,46.71243
1217,47.981594
1218,47.55079
1219,35.892555
1220,23.126404
1221,20.4964
1222,20.326958
1223,20.905596
1224,18.661514
1225,13.912105
1226,11.642979
1227,37.86372
1228,38.128773
1229,41.78224
1230,47.381424
1231,47.888466
1232,40.1707
1233,41.1144
1234,38.306263
1235,47.494133
1236,14.574364
1237,21.985071
1238,18.599405
1239,13.48981
1240,21.5848
1241,47.253582
1242,42.335384
1243,45.831284
1244,49.297523
1245,48.133663
1246,17.567709
1247,25.307472
1248,24.823664
1249,13.206421
1250,45.935818
1251,49.512566
1252,48.402264
1253,48.159153
1254,24.097767
1255,16.41607
1256,17.416016
1257,40.6568
1258,47.199142
1259,46.7397
1260,46.258736
1261,44.52681
1262,27.171093
1263,20.504484
1264,15.731373
1265,16.555492
1266,15.175735
1267,16.272762
1268,20.999758
1269,48.207092
1270,47.648457
1271,48.185642
1272,44.814926
1273,13.5254
1274,16.23878
1275,18.059763
1276,17.423153
1277,11.351557
1278,22.211472
1279,37.82705
1280,44.521996
1281,36.911545
1282,47.3701
1283,46.9625
1284,46.2869
1285,25.626822
1286,24.159742
1287,21.601484
1288,25.50826
1289,19.76081
1290,37.920673
1291,48.47117
1292,47.71354
1293,44.460068
1294,43.68795
1295,43.397026
1296,40.11222
1297,37.83476
1298,46.20687
1299,46.746178
1300,46.20808
1301,44.551952
1302,22.509386
1303,12.829236
1304,23.625072
1305,48.555264
1306,48.177917
1307,48.10714
1308,47.53161
1309,36.855755
1310,28.924118
1311,33.473763
1312,26.448088
1313,26.988354
1314,19.115517
1315,34.526806
1316,39.350323
1317,39.337917
1318,43.70705
1319,47.13164
1320,47.70529
1321,45.366146
1322,13.09851
1323,18.300886
1324,21.432192
1325,24.31419
1326,48.493916
1327,23.402666
1328,19.04033
1329,17.415049
1330,18.327948
1331,11.755823
1332,23.124325
1333,38.805202
1334,38.63336
1335,48.237038
1336,46.646088
1337,45.69933
1338,17.264997
1339,21.299213
1340,20.940807
1341,20.128494
1342,49.98248
1343,48.430134
1344,42.61557
1345,27.531723
1346,24.602911
1347,18.97339
1348,17.334414
1349,42.569607
1350,39.635574
1351,40.137043
1352,41.284004
1353,38.19241
1354,40.12562
1355,38.895496
1356,45.7759
1357,38.472237
1358,46.877056
1359,28.143814
1360,28.61393
1361,28.109297
1362,19.574615
1363,16.049398
1364,16.678127
1365,14.063557
1366,14.865745
1367,41.53342
1368,47.826347
1369,26.143293
1370,26.434805
1371,16.746086
1372,8.513618
1373,36.2799
1374,48.02827
1375,48.128994
1376,48.754143
1377,25.05318
1378,18.236195
1379,42.360786
1380,44.70137
1381,47.184803
1382,16.795938
1383,11.222608
1384,38.400047
1385,43.636173
1386,40.635498
1387,47.629074
1388,47.960255
1389,41.354263
1390,20.791204
1391,20.702711
1392,20.227686
1393,15.525127
1394,14.562451
1395,12.339819
1396,38.170563
1397,49.069443
1398,47.991486
1399,48.464294
1400,27.93479
1401,29.506983
1402,46.615368
1403,50.309483
1404,55.458317
1405,45.55494
1406,41.70826
1407,44.64378
1408,44.22648
1409,42.36975
1410,40.090374
1411,42.312443
1412,45.86477
1413,47.10697
1414,12.221431
1415,27.673613
1416,40.20605
1417,45.900467
1418,45.398308
1419,44.92033
1420,12.45921
1421,17.814404
1422,18.026628
1423,14.797787
1424,14.670881
1425,11.697817
1426,11.510755
1427,24.481
1428,38.471714
1429,47.184708
1430,47.682068
1431,45.08399
1432,43.45891
1433,41.65927
1434,18.010973
1435,15.042099
1436,16.61994
1437,21.817373
1438,13.35772
1439,23.12225
1440,39.044403
1441,43.620567
1442,46.52201
1443,45.49323
1444,43.914886
1445,28.728828
1446,16.661837
1447,40.908962
1448,45.78201
1449,44.24037
1450,31.286747
1451,15.375524
1452,15.697376
1453,18.170002
1454,10.700889
1455,39.863148
1456,42.40348
1457,48.476173
1458,47.24346
1459,46.013767
1460,18.274973
1461,15.759306
1462,21.912806
1463,39.89209
1464,47.092915
1465,48.394123
1466,47.51873
1467,48.512867
1468,48.99395
1469,38.505825
1470,41.497322
1471,42.665047
1472,46.735394
1473,46.108917
1474,14.413794
1475,16.440088
1476,17.65245
1477,12.264752
1478,38.084354
1479,37.521347
1480,47.773094
1481,47.092297
1482,47.268566
1483,28.674046
1484,24.118643
1485,23.432447
1486,19.971895
1487,17.379992
1488,11.797189
1489,11.124439
1490,24.467083
1491,37.098217
1492,45.159485
1493,44.422825
1494,43.987907
1495,42.20781
1496,19.576315
1497,20.186789
1498,18.69023
1499,10.150095
1500,20.572947
1501,38.35743
1502,45.83424
1503,49.03634
1504,47.85204
1505,46.39448
1506,15.09968
1507,20.560585
1508,19.895552
1509,19.629705
1510,18.322344
1511,13.12076
1512,12.398305
1513,38.852592
1514,45.185474
1515,37.914986
1516,44.4765
1517,20.41594
1518,7.372177
1519,35.92484
1520,33.66293
1521,47.62757
1522,46.775333
1523,24.022047
1524,23.262531
1525,19.526455
1526,19.902988
1527,17.340633
1528,40.690758
1529,33.31509
1530,44.96938
1531,46.773735
1532,38.848858
1533,38.63423
1534,44.35383
1535,43.359074
1536,36.22217
1537,48.68668
1538,47.89684
1539,48.49566
1540,47.788464
1541,45.91379
1542,29.742523
1543,27.792337
1544,29.645292
1545,28.996078
1546,27.686617
1547,39.87188
1548,48.080547
1549,48.201942
1550,47.34506
1551,45.316692
1552,25.206667
1553,20.818386
1554,17.549252
1555,15.523495
1556,9.469025
1557,22.576603
1558,37.540688
1559,48.045467
1560,48.362564
1561,47.21114
1562,47.121193
1563,11.835385
1564,17.615862
1565,11.014752
1566,11.494658
1567,23.609385
1568,45.0994
1569,47.98085
1570,22.092258
1571,22.424883
1572,17.588703
1573,17.334286
1574,12.008283
1575,23.65262
1576,44.166115
1577,41.54519
1578,46.67526
1579,46.887894
1580,44.51278
1581,42.31945
1582,21.971058
1583,17.199448
1584,12.006434
1585,10.676321
1586,35.762936
1587,41.29944
1588,32.13846
1589,34.12043
1590,47.511745
1591,46.850945
1592,46.253357
1593,41.494507
1594,25.234282
1595,17.96792
1596,13.141364
1597,37.712246
1598,42.160606
1599,34.009068
1600,44.297775
1601,44.558342
1602,43.656113
1603,45.00723
1604,33.91272
1605,38.112957
1606,42.121513
1607,40.920086
1608,33.86807
1609,46.301178
1610,46.497868
1611,46.138977
1612,45.167446
1613,18.44742
1614,18.70863
1615,18.363083
1616,16.82272
1617,37.30527
1618,41.924637
1619,46.79362
1620,47.000507
1621,46.0221
1622,46.489166
1623,45.491196
1624,43.97881
1625,24.537485
1626,15.692826
1627,25.416822
1628,23.856005
1629,17.793758
1630,12.48005
1631,47.0223
1632,47.420216
1633,46.314365
1634,46.71905
1635,45.535667
1636,43.784985
1637,14.567023
1638,22.352158
1639,21.98439
1640,16.267452
1641,12.105733
1642,24.896774
1643,37.959106
1644,43.10377
1645,47.00958
1646,47.586315
1647,46.260555
1648,20.422739
1649,15.147821
1650,17.177294
1651,17.122833
1652,10.967646
1653,23.803823
1654,38.41637
1655,37.48336
1656,47.96547
1657,45.55167
1658,14.758224
1659,23.83012
1660,21.376015
1661,16.919535
1662,18.867695
1663,18.62491
1664,16.856552
1665,36.326473
1666,45.796333
1667,38.851982
1668,20.430073
1669,18.176373
1670,20.729734
1671,14.30216
1672,38.892357
1673,34.63212
1674,34.839127
1675,46.839794
1676,47.484123
1677,46.503864
1678,33.32578
1679,43.58315
1680,39.64933
1681,47.796585
1682,49.827374
1683,48.494625
1684,39.087246
1685,29.84694
1686,34.800507
1687,30.538801
1688,31.402548
1689,29.341183
1690,23.26874
1691,27.998287
1692,43.802208
1693,40.122017
1694,47.494865
1695,46.70151
1696,45.028667
1697,13.807897
1698,19.553509
1699,22.007769
1700,45.053993
1701,45.40536
1702,33.36742
1703,16.403145
1704,17.536827
1705,19.04795
1706,17.140553
1707,13.059376
1708,26.012367
1709,38.47984
1710,41.43488
1711,48.790897
1712,47.952984
1713,42.07901
1714,21.901665
1715,20.115124
1716,20.50075
1717,15.223621
1718,44.253166
1719,41.67236
1720,46.970573
1721,45.392513
1722,43.078983
1723,24.211914
1724,17.483936
1725,17.938175
1726,36.778854
1727,41.17911
1728,48.73915
1729,37.28466
1730,14.324472
1731,10.021854
1732,40.01113
1733,48.855213
1734,47.643658
1735,47.601044
1736,47.687492
1737,38.148026
1738,41.858097
1739,39.89558
1740,42.180317
1741,37.3323
1742,32.682785
1743,55.48818
1744,44.849323
1745,39.522545
1746,12.560669
1747,14.940112
1748,23.666811
1749,38.521072
1750,36.83078
1751,46.704426
1752,48.06884
1753,16.194904
1754,21.78762
1755,20.781122
1756,21.248394
1757,42.852215
1758,47.299976
1759,47.78633
1760,48.41378
1761,47.680813
1762,45.20311
1763,14.391643
1764,15.698257
1765,18.276312
1766,22.971155
1767,49.168373
1768,47.922657
1769,47.880802
1770,26.269083
1771,23.971727
1772,18.365099
1773,47.77864
1774,46.367313
1775,46.667236
1776,45.266827
1777,44.816353
1778,8.057855
1779,14.669758
1780,17.382137
1781,16.832415
1782,25.356081
1783,37.46732
1784,42.61035
1785,44.92088
1786,41.663887
1787,32.136906
1788,27.27717
1789,27.106724
1790,27.201057
1791,28.351255
1792,23.378323
1793,21.55304
1794,42.35345
1795,40.07214
1796,36.745613
1797,44.166462
1798,44.81378
1799,45.191708
1800,43.94166
1801,44.26873
1802,44.2252
1803,39.007774
1804,40.126667
1805,39.11442
1806,35.191288
1807,42.982586
1808,41.065777
1809,42.22558
1810,42.821507
1811,41.626717
1812,42.36689
1813,47.44953
1814,9.1092415
1815,20.563112
1816,26.460756
1817,15.026055
1818,23.940266
1819,40.167767
1820,41.93051
1821,47.70448
1822,47.197853
1823,16.921028
1824,19.08847
1825,25.17549
1826,20.476738
1827,21.81214
1828,25.49563
1829,45.469654
1830,38.44356
1831,47.785706
1832,45.528584
1833,43.355164
1834,33.401054
1835,17.205833
1836,16.218628
1837,16.122414
1838,16.739344
1839,15.750636
1840,22.556232
1841,37.0782
1842,38.968075
1843,46.657883
1844,19.221004
1845,17.124916
1846,18.536665
1847,10.674402
1848,36.79458
1849,47.4125
1850,47.276207
1851,45.708344
1852,23.747686
1853,22.919025
1854,19.8933
1855,20.606197
1856,19.012442
1857,38.302727
1858,34.694088
1859,48.771584
1860,47.462776
1861,28.245676
1862,32.10547
1863,25.326902
1864,28.668604
1865,46.730812
1866,46.973347
1867,45.80071
1868,43.875378
1869,43.117565
1870,39.64742
1871,38.197372
